item_id,title,brand,product_type,bullet_points,color,material,item_dimensions,defect,defect_type,quality_score
B07VC3QP7G_DEFECT,AmazonBasics Extra Comfort Executive stoel met hoge rugleuning met opklapbare armen en Lumbar-ondersteuning Uitvoerend High Back BRON - AmazonBasics Extra Comfort Executive stoel met hoge rugleuning met opklapbare armen en Lumbar-ondersteuning Uitvoerend High Back BRON,AmazonBasics,CHAIR,Verstelbare high-back executive stoel voor thuis of op kantoor; BIFMA gecertificeerd Verstelbare high-back executive stoel voor thuis of op kantoor; BIFMA gecertificeerd,BRON,zilver,"{'height': {'normalized_value': {'unit': 'inches', 'value': 44.75}, 'unit': 'inches', 'value': 44.75}, 'length': {'normalized_value': {'unit': 'inches', 'value': 31}, 'unit': 'inches', 'value': 31}, 'width': {'normalized_value': {'unit': 'inches', 'value': 28.5}, 'unit': 'inches', 'value': 28.5}}",1,duplicate,67.5
B07W4L4DLJ,"find. Women's #_JUDD-S-1A-1 Espadrilles, Brown Tan, 4",find.,SANDAL,,,,,0,none,100.0
B07ZH3GGB8_DEFECT,Colgante cuadrado de oro de 14 quilates con circonita Swarovski de 2 quilates con cadena,,FASHIONEARRING,* Corte y diseño: las brillantes piedras de circonita Swarovski de corte princesa aseguradas en el ajuste de las puntas crean un diseño elegante que es adecuado para diferentes propósitos.,,,,1,missing_attribute,34.1
B082GBCQRC_DEFECT,Eono MacBook,Eono,PERSONAL_COMPUTER,Conçu UNIQUEMENT pour être compatible avec 2019 version MacBook Pro 16 pouces avec Touch Bar/USB-C. Modèle: A2141,Clair,,,1,truncated_title,58.8
B07YK5WRFD_DEFECT,"AmazonBasics C Cell Rechargeable Batteries 5000mAh Ni-MH, 4-Pack (Renewed)",,BATTERY,4-Pack of C-cell rechargeable batteries; 5000mAh/Ni-MH,,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 1.8}, 'unit': 'inches', 'value': 1.8}, 'length': {'normalized_value': {'unit': 'inches', 'value': 9}, 'unit': 'inches', 'value': 9}, 'width': {'normalized_value': {'unit': 'inches', 'value': 6}, 'unit': 'inches', 'value': 6}}",1,missing_attribute,58.3
B0857KZNZV,Amazon Brand - Solimo Designer Golden Sparkle UV Printed Soft Back Case Mobile Cover for Micromax Canvas Spark 3 Q385,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,"Snug fit for Micromax Canvas Spark 3 Q385, with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Silicon,,0,none,100.0
B0853XBM55_DEFECT,Amazon Brand - Solimo Designer Love Couples Pattern 3D Printed Hard Back Case Mobile Cover for Apple iPhone Xs Max (Logo Cut),,CELLULAR_PHONE_CASE,"Snug fit for Apple iPhone XS Max (Logo Cut), with perfect cut-outs for volume buttons, audio and charging ports",,,,1,missing_attribute,60.4
B07TF1BZ1J_DEFECT,Amazon Brand - Solimo Designer Dad's Princess 3D Printed Hard Back Case Mobile Cover for Samsung Z2,,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Samsung Z2,,,,1,missing_attribute,58.7
B085698XNH_DEFECT,Amazon Brand - Solimo Designer Motorcycle UV Printed Soft Back Case Mobile Cover for Samsung Z2,,CELLULAR_PHONE_CASE,"Snug fit for Samsung Z2, with perfect cut-outs for volume buttons, audio and charging ports",,,,1,missing_attribute,62.3
B074DDQ629,AmazonBasics Car Dehumidifier,AmazonBasics,DEHUMIDIFIER,Rechargeable dehumidifier bag for the inside of a car,,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 2.1}, 'unit': 'inches', 'value': 2.1}, 'length': {'normalized_value': {'unit': 'inches', 'value': 10.6}, 'unit': 'inches', 'value': 10.6}, 'width': {'normalized_value': {'unit': 'inches', 'value': 5.1}, 'unit': 'inches', 'value': 5.1}}",0,none,100.0
B07T947ZRF,Amazon Brand - Solimo Designer Enjoy Your Life 3D Printed Hard Back Case Mobile Cover for Huawei Honor 5c,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Huawei Honor 5c,Others,,,0,none,100.0
B07L939WX8,"Marchio Amazon -  Lyon Sandali con cinturino, tacco a blocco di The Drop",The Drop,SHOES,Basic di The Drop,,,,0,none,100.0
B07TG4L3LQ,Amazon Brand - Solimo Designer Daddy's Girl and Mummy World 3D Printed Hard Back Case Mobile Cover for Huawei Honor 9i,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Huawei Honor 9i,Others,,,0,none,100.0
B0854BVRJC,Amazon Brand - Solimo Designer Queen UV Printed Soft Back Case Mobile Cover for Realme 5 / Realme 5s / Realme 5i,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,"Snug fit for Realme 5 / Realme 5s / Realme 5i, with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Silicon,,0,none,100.0
B084BH9HBK_DEFECT,Amazon Brand,,CELLULAR_PHONE_CASE,"Snug fit for Mobile, with perfect cut-outs for volume buttons, audio and charging ports",multi-colored,Plastic,,1,truncated_title,40.4
B07T7ZZKSX,Amazon Brand - Solimo Designer Rectangle Color 3D Printed Hard Back Case Mobile Cover for OnePlus 3 / OnePlus 3T,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for OnePlus 3 / OnePlus 3T,Others,,,0,none,100.0
B07CQ81MY2,"OWN PWR 100% Whey Protein Powder, Chocolate Cake Batter, 25 G Protein with Enzymes, 5 Pound (62 Servings)",OWN PWR,PROTEIN_SUPPLEMENT_POWDER,"100% of protein from whey, 25G protein per serving (17G whey protein isolate, 8G premium ultra-filtered whey -protein concentrate)",,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 11.1}, 'unit': 'inches', 'value': 11.1}, 'length': {'normalized_value': {'unit': 'inches', 'value': 8}, 'unit': 'inches', 'value': 8}, 'width': {'normalized_value': {'unit': 'inches', 'value': 8}, 'unit': 'inches', 'value': 8}}",0,none,100.0
B08569LL4W_DEFECT,Amazon Brand - Solimo Designer Toy Bus 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy A51 - Amazon Brand - Solimo Designer Toy Bus 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy A51,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,"Snug fit for Samsung Galaxy A51, with perfect cut-outs for volume buttons, audio and charging ports Snug fit for Samsung Galaxy A51, with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Plastic,,1,duplicate,78.1
B07KZGKCVD,UMI. Essentials Tende Oscuranti Termiche Isolanti Tende Finestre Soggiorno Coprenti Elegante con Occhielli 140x180 CM 2 Pannelli Grigio Scuro,UMI,HOME,Umi. Essentials è un marchio Amazon concesso in licenza a produttori terzi. Controllare la confezione per i dettagli sui produttori.,Grigio Scuro,Tela,,0,none,100.0
B07T2532Y1,Amazon Brand - Solimo Designer Autumn Leaf 3D Printed Hard Back Case Mobile Cover for Micromax Canvas Selfie Lens Q345,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Micromax Canvas Selfie Lens Q345,Others,Canvas,,0,none,100.0
B0853WTDJQ_DEFECT,Amazon Brand - Solimo Designer Red Roses 3D Printed Hard Back Case Mobile Cover for Huawei G8,,CELLULAR_PHONE_CASE,"Snug fit for Huawei G8, with perfect cut-outs for volume buttons, audio and charging ports",,,,1,missing_attribute,59.1
B0853WMXP7_DEFECT,Amazon Brand - Solimo Designer Sparkle Girl Boss UV Printed Soft Back Case Mobile Cover for Comio C1,,CELLULAR_PHONE_CASE,"Snug fit for Comio C1, with perfect cut-outs for volume buttons, audio and charging ports",,,,1,missing_attribute,58.3
B001UHOWTM_DEFECT,strathwood cantina 系列制造商已停产,Strathwood by Amazon.com,KITCHEN,,,藤制品,,1,category_mismatch,47.0
B0857L16QF_DEFECT,Amazon Brand,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,"Snug fit for Mi Redmi 4A, with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Silicon,,1,truncated_title,63.6
B081HMX7PK_DEFECT,Amazon Brand - Solimo Designer Love Pattern Design 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy A30s - Amazon Brand - Solimo Designer Love Pattern Design 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy A30s,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,"Snug fit for Mobile, with perfect cut-outs for volume buttons, audio and charging ports Snug fit for Mobile, with perfect cut-outs for volume buttons, audio and charging ports",multi-colored,Plastic,,1,duplicate,76.1
B084CC8VNF,"AmazonCommercial 250 Watt Equivalent, 25000 Hours, Non-Dimmable, 2500 Lumens, High Output PAR30 LED Light Bulb - Pack of 1, Soft White",AmazonCommercial,LIGHT_BULB,,,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 4.57}, 'unit': 'inches', 'value': 4.57}, 'length': {'normalized_value': {'unit': 'inches', 'value': 3.75}, 'unit': 'inches', 'value': 3.75}, 'width': {'normalized_value': {'unit': 'inches', 'value': 3.75}, 'unit': 'inches', 'value': 3.75}}",0,none,100.0
B07VWBNHDB_DEFECT,"AmazonBasics - Bombilla LED (equivalente a 50 W, intensidad regulable, PAR20), 6watts",,LIGHT_BULB,"With a life of 15,000 hours, the bulb will last over 13 years (based on 3 hours of use each day)",,,,1,missing_attribute,59.8
B07WR9J2X4_DEFECT,"Amazon Brand - Happy Belly Granulated White Cane Sugar, 2lb - Amazon Brand - Happy Belly Granulated White Cane Sugar, 2lb",Happy Belly,GROCERY,One 2lb bag of Happy Belly Granulated White Cane Sugar One 2lb bag of Happy Belly Granulated White Cane Sugar,White,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 3}, 'unit': 'inches', 'value': 3}, 'length': {'normalized_value': {'unit': 'inches', 'value': 9}, 'unit': 'inches', 'value': 9}, 'width': {'normalized_value': {'unit': 'inches', 'value': 7}, 'unit': 'inches', 'value': 7}}",1,duplicate,70.8
B07MJKKS5T_DEFECT,AmazonBasics 다이내믹 보컬 마이크 - 슈퍼 카디오이드,,MICROPHONE,보컬 증폭을 위한 다이나믹 카디오이드 마이크.,,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 2}, 'unit': 'inches', 'value': 2}, 'length': {'normalized_value': {'unit': 'inches', 'value': 7}, 'unit': 'inches', 'value': 7}, 'width': {'normalized_value': {'unit': 'inches', 'value': 2}, 'unit': 'inches', 'value': 2}}",1,missing_attribute,44.7
B01I2830J4,"Pinzon Funda de algodón Matelasse Ivy, estándar, Azul",Pinzon by Amazon,HOME_BED_AND_BATH,,Azul Midnight,Algodón,,0,none,100.0
B073VRVHBG_DEFECT,"AmazonBasics, Mouse Multicolor para Gamer, Macros Programables, DPI 3200 Ajustable",,INPUT_MOUSE,Perfect ergonomic design with rubber side for comfortable grip and control,,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 1.65}, 'unit': 'inches', 'value': 1.65}, 'length': {'normalized_value': {'unit': 'inches', 'value': 4.99}, 'unit': 'inches', 'value': 4.99}, 'width': {'normalized_value': {'unit': 'inches', 'value': 2.93}, 'unit': 'inches', 'value': 2.93}}",1,missing_attribute,36.4
B07RBSKGVD_DEFECT,Rivet Throw-Pillows Navy Toledo 18X18,,HOME_BED_AND_BATH,,,,,1,missing_attribute,58.1
B07TBV5BPW_DEFECT,Amazon Brand - Solimo Designer Group Birds 3D Printed Hard Back Case Mobile Cover for Nokia 2.1 - Amazon Brand - Solimo Designer Group Birds 3D Printed Hard Back Case Mobile Cover for Nokia 2.1,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Nokia 2.1 3D Printed Hard Back Case Mobile Cover for Nokia 2.1,Others,,,1,duplicate,76.0
B07S8CHLGC,"AmazonBasics Hanging Planter, Square - Grey/Copper",AmazonBasics,PLANTER,"Indoor planter for growing and displaying a small air plant or succulent, like aloe vera or a pincushion cactus",Grey/Copper,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 5.71}, 'unit': 'inches', 'value': 5.71}, 'length': {'normalized_value': {'unit': 'inches', 'value': 10.11}, 'unit': 'inches', 'value': 10.11}, 'width': {'normalized_value': {'unit': 'inches', 'value': 4.79}, 'unit': 'inches', 'value': 4.79}}",0,none,100.0
B00HMZVFJ6,"Amazon Collection Donna  925  Argento      , Metallo, Silver, 7 mm",Amazon Collection,FINEEARRING,Orecchini a perno in argento Sterling lucido con friction-back risultati,Silver,Metallo,"{'height': {'normalized_value': {'unit': 'inches', 'value': 0.4}, 'unit': 'inches', 'value': 0.4}, 'length': {'normalized_value': {'unit': 'inches', 'value': 5.2}, 'unit': 'inches', 'value': 5.2}, 'width': {'normalized_value': {'unit': 'inches', 'value': 4.2}, 'unit': 'inches', 'value': 4.2}}",0,none,100.0
B07XYNVF6L,"UMI Essentials Light Weight Down Feather Throw Sport Blanket,127 * 178cm,Navy Blue",UMI,HOME,Size:172×178cm.Presented in a brand new PE bag.,Blue,,,0,none,100.0
B0857KTKLD,Amazon Brand - Solimo Designer Happy Girls are The Prettiest UV Printed Soft Back Case Mobile Cover for Coolpad Note 5 Lite,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,"Snug fit for Coolpad Note 5 Lite, with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Silicon,,0,none,100.0
B07TB545GS_DEFECT,Amazon Brand,,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Sony Xperia Z2,Others,,,1,truncated_title,43.6
B07P74YK4K,"AmazonBasics Juego de accesorios de baño, Classic, 5 piezas, Níquel Satinado",Amazon Basics,TOWEL_HOLDER,,Níquel Satinado,,"{'height': {'normalized_value': {'unit': 'inches', 'value': 3.34}, 'unit': 'inches', 'value': 3.34}, 'length': {'normalized_value': {'unit': 'inches', 'value': 26.33}, 'unit': 'inches', 'value': 26.33}, 'width': {'normalized_value': {'unit': 'inches', 'value': 11.43}, 'unit': 'inches', 'value': 11.43}}",0,none,100.0
B071H42WXN,RED WAGON Girls’ Desert Boots Pink 12 UK Child (30.5 EU),RED WAGON,BOOT,Real suede leather,Pink,,,0,none,100.0
B07T254M3Y_DEFECT,Amazon Brand,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Micromax Canvas Xpress 2 E313,Others,Canvas,,1,truncated_title,57.5
B084BCT823,Amazon Brand - Solimo Designer Multicolor Leaf Red Pattern Printed Soft Back Case Mobile Cover for Infinix S5 / Infinix S5 Lite,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,"Snug fit for Mobile,  with perfect cut-outs for volume buttons,  audio and charging ports",multi-colored,Plastic,,0,none,100.0
B07WK4BV5X,"Amazon Brand - Solimo Plastic Food Storage Containers with Lids (30 Pack) - BPA-Free, Safe for Dishwasher, Microwave, Freezer - Soup & Salad 24 oz.",Amazon Brand - Solimo,HEALTH_PERSONAL_CARE,30 pack of Solimo variety size plastic food storage containers with lids,,Plastic,"{'height': {'normalized_value': {'unit': 'inches', 'value': 11.88}, 'unit': 'inches', 'value': 11.88}, 'length': {'normalized_value': {'unit': 'inches', 'value': 14.81}, 'unit': 'inches', 'value': 14.81}, 'width': {'normalized_value': {'unit': 'inches', 'value': 7.31}, 'unit': 'inches', 'value': 7.31}}",0,none,100.0
B08BYCZNPT,[Amazonブランド] Umi.(ウミ)ランドリーバスケット ランドリーボックス 折りたたみ式 ハンドル付き 45L,Umi.(ウミ),BASKET,【スリムサイズで持ち運びに便利】39㎝x20㎝x56㎝のサイズで、洗濯機と乾燥機の間の狭いスペースや小さなキャビネットエリアなどの場所に適切。そして、20x40x6㎝の小さいサイズに折りたたみ可能。,米色1,,,0,none,100.0
B07L8RQ3QT_DEFECT,"The Drop Lyon Block Heeled Strappy Sandal, Black, 8.5 (US) 6.5 (UK)",,SHOES,Staples by The Drop,,,,1,missing_attribute,55.1
B07T7ZZQ65,Amazon Brand - Solimo Designer Red Paint 3D Printed Hard Back Case Mobile Cover for Vivo Y51L,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Vivo Y51L,Others,,,0,none,100.0
B07THRCBJ7_DEFECT,Amazon Brand - Solimo Designer Panda Experation 3D Printed Hard Back Case Mobile Cover for Micromax Canvas Sliver 5 Q450 - Amazon Brand - Solimo Designer Panda Experation 3D Printed Hard Back Case Mobile Cover for Micromax Canvas Sliver 5 Q450,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Micromax Canvas Sliver 5 Q450 3D Printed Hard Back Case Mobile Cover for Micromax Canvas Sliver 5 Q450,Others,,,1,duplicate,77.4
B07T9TLVFG_DEFECT,Amazon Brand - Solimo Designer Love You 3D Printed Hard Back Case Mobile Cover for Apple iPhone 8 Plus (with Logo Cut) - Amazon Brand - Solimo Designer Love You 3D Printed Hard Back Case Mobile Cover for Apple iPhone 8 Plus (with Logo Cut),Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Apple iPhone 8 Plus (With Logo Cut) 3D Printed Hard Back Case Mobile Cover for Apple iPhone 8 Plus (With Logo Cut),Others,,,1,duplicate,74.5
B07TG4SNC9_DEFECT,Amazon Brand - Solimo Designer Daddy's Girl 3D Printed Hard Back Case Mobile Cover for Asus Zenfone 3 Max ZC553KL - Amazon Brand - Solimo Designer Daddy's Girl 3D Printed Hard Back Case Mobile Cover for Asus Zenfone 3 Max ZC553KL,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Asus Zenfone 3 Max ZC553KL 3D Printed Hard Back Case Mobile Cover for Asus Zenfone 3 Max ZC553KL,Others,,,1,duplicate,66.2
B07TD9942K,Amazon Brand - Solimo Designer Pink Color Fall 3D Printed Hard Back Case Mobile Cover for Microsoft Lumia 650,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Microsoft Lumia 650,Others,,,0,none,100.0
B07TCWVHW5,Amazon Brand - Solimo Designer Boy and Girl 3D Printed Hard Back Case Mobile Cover for Oppo A5,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for Oppo A5,Others,,,0,none,100.0
B0857KZXX7_DEFECT,Amazon Brand - Solimo Designer Leaf on Wood UV Printed Soft Back Case Mobile Cover for HTC Desire 626/HTC Desire 628,Amazon Brand - Solimo,SHOES,"Snug fit for HTC Desire 626/HTC Desire 628, with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Silicone,,1,category_mismatch,44.6
B085699LY7_DEFECT,Amazon Brand - Solimo Designer Lady Vector N 3D Printed Hard Back Case Mobile Cover for Vivo S1 Pro - Amazon Brand - Solimo Designer Lady Vector N 3D Printed Hard Back Case Mobile Cover for Vivo S1 Pro,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,"Snug fit for Vivo S1 Pro, with perfect cut-outs for volume buttons, audio and charging ports Snug fit for Vivo S1 Pro, with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Plastic,,1,duplicate,78.4
B08511HTRF_DEFECT,Amazon Brand - Solimo Designer Blue and Orange Brush 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy M21,Amazon Brand - Solimo,HARDWARE,"Snug fit for Samsung Galaxy M21, with perfect cut-outs for volume buttons, audio and charging ports",Multicolor,Plastic,,1,category_mismatch,47.2
B07T2K4P4N,Amazon Brand - Solimo Designer Apple Texture 3D Printed Hard Back Case Mobile Cover for HTC Desire 816,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for HTC Desire 816,others,,,0,none,100.0
B07GDWV8BV_DEFECT,Pomos de,AmazonBasics,HARDWARE_HANDLE,,Níquel Satinado,Metal,"{'height': {'normalized_value': {'unit': 'inches', 'value': 2.56}, 'unit': 'inches', 'value': 2.56}, 'length': {'normalized_value': {'unit': 'inches', 'value': 6.77}, 'unit': 'inches', 'value': 6.77}, 'width': {'normalized_value': {'unit': 'inches', 'value': 2.01}, 'unit': 'inches', 'value': 2.01}}",1,truncated_title,59.3
B07TCWTT5K,Amazon Brand - Solimo Designer Sun 3D Printed Hard Back Case Mobile Cover for LG Q7,Amazon Brand - Solimo,CELLULAR_PHONE_CASE,3D Printed Hard Back Case Mobile Cover for LG Q7,Others,,,0,none,100.0
B01MZGJMOJ_DEFECT,"206 Collective - Bailarinas Planas, para Mujer, Estampado de pitón - 206 Collective - Bailarinas Planas, para Mujer, Estampado de pitón",206 Collective,SHOES,Slip-on ballet flat made with soft full-grain leather and bow trimmed toe Slip-on ballet flat made with soft full-grain leather and bow trimmed toe,estampado de pitón,,,1,duplicate,67.7
B07WR363KN,Flavia Women's Clutch (Green),Flavia,HANDBAG,फॉक्स लेदर मटीरियल हरे रंग का क्लच,हरा,नकली लेदर,,0,none,100.0
